subid,attribution_technical,attribution_survey,convert_TF,Tier,revenue,,
20055695,search,tv,TRUE,6,18.0564,,
20055802,facebook,facebook,TRUE,2,36.1495,,
20055890,facebook,facebook,FALSE,1,#REF!,,
20055931,facebook,facebook,TRUE,4,36.1495,,
20056015,search,tv,FALSE,8,#REF!,,
20056162,facebook,facebook,FALSE,3,#REF!,,
20056415,facebook,facebook,TRUE,2,#REF!,,
20056630,search,search,TRUE,8,18.3867,,
20056726,facebook,tv,FALSE,1,#REF!,,
20056883,facebook,facebook,TRUE,7,#REF!,,
20057090,bing,facebook,TRUE,7,18.1665,,
20057100,search,facebook,TRUE,6,18.1665,,
20057139,search,referral,TRUE,2,36.1495,,
20057270,facebook,facebook,TRUE,1,18.0931,,
20057275,search,facebook,TRUE,1,54.2059,,
20057444,facebook,facebook,FALSE,1,#REF!,,
20057519,facebook,referral,TRUE,8,18.3867,,
20057574,facebook,tv,FALSE,3,#REF!,,
20057595,facebook,facebook,TRUE,3,18.0931,,
20057817,search,search,TRUE,7,#REF!,,
20058029,facebook,facebook,TRUE,1,36.1495,,
20058128,facebook,tv,TRUE,7,36.1495,,
20058181,facebook,facebook,FALSE,4,#REF!,,
20058551,search,facebook,TRUE,6,18.0931,,
20058597,facebook,facebook,TRUE,1,54.2059,,
20058698,facebook,facebook,TRUE,3,18.717,,
20058710,search,facebook,FALSE,5,#REF!,,
20058988,facebook,facebook,TRUE,4,36.1495,,
20059250,search,referral,TRUE,3,36.1495,,
20059269,facebook,facebook,FALSE,3,#REF!,,
20059517,facebook,facebook,TRUE,6,18.0931,,
20059536,facebook,tv,FALSE,5,#REF!,,
20059672,facebook,facebook,FALSE,1,#REF!,,
20059868,search,facebook,TRUE,7,#REF!,,
20059955,facebook,facebook,TRUE,5,18.3867,,
20059980,search,tv,FALSE,7,#REF!,,
20060013,facebook,facebook,FALSE,6,#REF!,,
20060388,facebook,other,TRUE,1,36.1495,,
20060488,facebook,facebook,FALSE,1,#REF!,,
20060545,search,tv,FALSE,7,#REF!,,
20060848,facebook,facebook,TRUE,8,#REF!,,
20060882,facebook,facebook,TRUE,4,36.1495,,
20060936,facebook,facebook,TRUE,2,36.1495,,
20060958,facebook,facebook,FALSE,8,#REF!,,
20061038,facebook,facebook,TRUE,3,#REF!,,
20061137,facebook,facebook,TRUE,7,36.1495,,
20061250,facebook,facebook,FALSE,1,#REF!,,
20061528,facebook,facebook,TRUE,1,18.0931,,
20061770,facebook,facebook,FALSE,8,#REF!,,
20061942,facebook,facebook,TRUE,7,#REF!,,
20062131,search,referral,TRUE,8,18.0931,,
20062205,facebook,facebook,FALSE,8,#REF!,,
20062331,facebook,facebook,TRUE,5,18.0931,,
20062343,display,facebook,FALSE,7,#REF!,,
20062549,facebook,facebook,TRUE,2,36.1495,,
20062588,facebook,facebook,TRUE,5,18.717,,
20062613,search,tv,TRUE,6,18.0931,,
20062688,facebook,facebook,TRUE,8,#REF!,,
20063305,facebook,social_organic,TRUE,2,36.1495,,
20063424,facebook,facebook,TRUE,8,#REF!,,
20063426,search,tv,FALSE,2,#REF!,,
20063477,facebook,facebook,TRUE,7,#REF!,,
20063507,facebook,facebook,FALSE,5,#REF!,,
20063623,facebook,facebook,TRUE,6,18.0931,,
20063692,facebook,facebook,TRUE,6,#REF!,,
20063707,facebook,facebook,FALSE,4,#REF!,,
20063708,facebook,facebook,FALSE,8,#REF!,,
20063758,search,facebook,TRUE,6,18.717,,
20063790,facebook,facebook,TRUE,8,18.717,,
20063801,facebook,facebook,TRUE,8,#REF!,,
20063837,facebook,referral,TRUE,6,18.717,,
20064359,facebook,search,TRUE,3,18.2399,,
20064561,search,tv,FALSE,1,#REF!,,
20064731,facebook,social_organic,TRUE,7,36.1495,,
20064736,facebook,facebook,TRUE,8,18.0931,,
20064792,facebook,facebook,FALSE,1,#REF!,,
20064928,facebook,facebook,FALSE,4,#REF!,,
20065281,facebook,facebook,TRUE,6,18.1665,,
20065390,search,tv,TRUE,6,18.0931,,
20065400,facebook,facebook,TRUE,4,36.1495,,
20065408,facebook,facebook,TRUE,8,18.0931,,
20065482,search,tv,TRUE,8,#REF!,,
20065484,facebook,facebook,FALSE,6,#REF!,,
20065541,search,tv,TRUE,2,36.1495,,
20065595,search,facebook,TRUE,3,36.1495,,
20065602,facebook,facebook,FALSE,1,#REF!,,
20065740,facebook,facebook,TRUE,2,#REF!,,
20065757,facebook,facebook,FALSE,1,#REF!,,
20065780,facebook,facebook,FALSE,4,#REF!,,
20065823,facebook,facebook,FALSE,1,#REF!,,
20065967,search,facebook,TRUE,3,#REF!,,
20066007,facebook,facebook,FALSE,7,#REF!,,
20066133,facebook,facebook,TRUE,8,#REF!,,
20066333,facebook,facebook,FALSE,1,#REF!,,
20066375,search,tv,FALSE,6,#REF!,,
20066397,facebook,facebook,TRUE,7,18.0931,,
20066440,facebook,social_organic,FALSE,8,#REF!,,
20066725,facebook,facebook,FALSE,8,#REF!,,
20066738,facebook,facebook,TRUE,7,36.1495,,
20066762,facebook,facebook,TRUE,1,36.1495,,
20066965,facebook,tv,TRUE,4,#REF!,,
20067057,facebook,facebook,TRUE,5,18.3867,,
20067068,search,tv,FALSE,1,#REF!,,
20067070,facebook,facebook,TRUE,2,36.1495,,
20067090,search,facebook,TRUE,8,18.0931,,
20067220,facebook,facebook,TRUE,7,36.1495,,
20067253,facebook,facebook,TRUE,6,18.1665,,
20067261,facebook,facebook,FALSE,4,#REF!,,
20067537,facebook,facebook,TRUE,7,18.0931,,
20067644,facebook,facebook,TRUE,1,18.0931,,
20067778,search,tv,FALSE,7,#REF!,,
20067849,facebook,tv,FALSE,1,#REF!,,
20068052,search,public_radio,TRUE,8,18.717,,
20068229,facebook,referral,TRUE,1,36.1495,,
20068383,facebook,facebook,FALSE,8,#REF!,,
20068384,search,pinterest,TRUE,2,36.1495,,
20068475,facebook,facebook,TRUE,7,#REF!,,
20068974,facebook,facebook,TRUE,7,36.1495,,
20069023,facebook,facebook,FALSE,1,#REF!,,
20069209,facebook,facebook,TRUE,6,#REF!,,
20069325,facebook,facebook,FALSE,1,#REF!,,
20069577,search,search,TRUE,6,18.717,,
20069679,facebook,facebook,TRUE,8,18.0931,,
20069687,facebook,facebook,TRUE,6,18.0931,,
20069730,facebook,facebook_organic,TRUE,5,18.1665,,
20069845,search,facebook,FALSE,2,#REF!,,
20069895,facebook,social_organic,FALSE,4,#REF!,,
20069975,facebook,facebook,FALSE,3,#REF!,,
20070027,search,search,TRUE,2,36.1495,,
20070184,facebook,facebook,FALSE,4,#REF!,,
20070247,facebook,facebook,FALSE,5,#REF!,,
20070409,facebook,facebook,FALSE,3,#REF!,,
20070570,facebook,facebook,TRUE,7,36.1495,,
20070808,facebook,tv,FALSE,6,#REF!,,
20070838,facebook,facebook,FALSE,4,#REF!,,
20071521,facebook,facebook,TRUE,8,36.1495,,
20071671,facebook,facebook,FALSE,1,#REF!,,
20071799,facebook,tv,FALSE,1,#REF!,,
20071867,search,referral,TRUE,8,18.3867,,
20072080,facebook,other,FALSE,5,#REF!,,
20072113,facebook,facebook,FALSE,8,#REF!,,
20072130,search,other,TRUE,6,18.3867,,
20072338,facebook,facebook,FALSE,8,#REF!,,
20072400,search,search,TRUE,4,18.0931,,
20072439,search,podcast,TRUE,4,36.1495,,
20072455,facebook,facebook,TRUE,2,18.0931,,
20072561,facebook,facebook,FALSE,6,#REF!,,
20072584,facebook,facebook,TRUE,8,18.0931,,
20072639,facebook,facebook,FALSE,4,#REF!,,
20072683,facebook,referral,FALSE,4,#REF!,,
20072686,search,public_radio,TRUE,5,18.1665,,
20072794,facebook,facebook,FALSE,2,#REF!,,
20073042,search,other,TRUE,8,18.0931,,
20073193,search,facebook,TRUE,6,18.0931,,
20073228,facebook,facebook,TRUE,3,#REF!,,
20073356,youtube,youtube,TRUE,8,18.0931,,
20073361,facebook,other,TRUE,6,18.0931,,
20073372,search,tv,FALSE,8,#REF!,,
20073481,facebook,facebook_organic,FALSE,8,#REF!,,
20073892,facebook,facebook,TRUE,4,#REF!,,
20073894,search,facebook,TRUE,4,18.0931,,
20073911,facebook,facebook,FALSE,8,#REF!,,
20074001,facebook,facebook,TRUE,7,18.0931,,
20074069,facebook,facebook,FALSE,8,#REF!,,
20074261,facebook,facebook,TRUE,7,36.1495,,
20074405,search,referral,TRUE,5,18.1665,,
20074501,search,social_organic,FALSE,7,#REF!,,
20074595,facebook,,TRUE,7,18.0931,,
20074598,facebook,search,FALSE,4,#REF!,,
20074844,search,youtube,TRUE,5,18.0931,,
20074891,facebook,facebook,TRUE,1,36.1495,,
20075047,facebook,facebook,FALSE,1,#REF!,,
20075054,facebook,facebook,FALSE,6,#REF!,,
20075149,search,social_organic,TRUE,3,36.1495,,
20075157,facebook,facebook,FALSE,1,#REF!,,
20075377,facebook,facebook,TRUE,8,#REF!,,
20075524,search,search,TRUE,8,18.0931,,
20075627,facebook,facebook,FALSE,4,#REF!,,
20075661,facebook,referral,TRUE,1,36.1495,,
20075722,facebook,facebook,TRUE,7,18.0931,,
20075988,facebook,facebook,TRUE,2,#REF!,,
20075990,bing,search,TRUE,8,18.0931,,
20076174,facebook,tv,FALSE,5,#REF!,,
20076372,facebook,facebook,TRUE,8,18.0931,,
20076452,facebook,facebook,FALSE,6,#REF!,,
20076470,facebook,facebook,TRUE,8,18.0931,,
20076490,search,facebook,FALSE,2,#REF!,,
20076575,facebook,facebook,TRUE,4,#REF!,,
20076684,search,facebook,FALSE,6,#REF!,,
20076845,facebook,facebook,TRUE,2,18.0931,,
20077022,search,pinterest,TRUE,8,18.3867,,
20077136,facebook,facebook,TRUE,7,18.0931,,
20077417,search,tv,FALSE,5,#REF!,,
20077623,facebook,facebook,TRUE,7,#REF!,,
20077646,facebook,facebook,FALSE,4,#REF!,,
20077730,facebook,tv,FALSE,3,#REF!,,
20077767,facebook,facebook,TRUE,7,#REF!,,
20077911,search,search,TRUE,7,18.0931,,
20077968,search,referral,TRUE,5,18.0931,,
20078027,facebook,facebook,TRUE,7,#REF!,,
20078057,facebook,facebook,FALSE,8,#REF!,,
20078078,facebook,facebook,FALSE,1,#REF!,,
20078231,facebook,facebook,FALSE,4,#REF!,,
20078382,facebook,facebook,TRUE,4,#REF!,,
20078566,facebook,facebook,TRUE,5,18.3867,,
20078659,display,tv,FALSE,8,#REF!,,
20078925,facebook,facebook,FALSE,5,#REF!,,
20079009,facebook,facebook,TRUE,6,18.0931,,
20079168,facebook,tv,FALSE,1,#REF!,,
20079190,facebook,tv,TRUE,8,18.0931,,
20079225,facebook,facebook,TRUE,7,#REF!,,
20079250,facebook,facebook,TRUE,2,18.0931,,
20079301,search,tv,FALSE,7,#REF!,,
20079439,facebook,social_organic,TRUE,6,18.0931,,
20079610,facebook,referral,TRUE,5,18.1665,,
20079676,search,facebook,TRUE,7,18.0931,,
20079835,facebook,facebook,TRUE,8,#REF!,,
20079843,facebook,facebook,TRUE,7,36.1495,,
20079872,search,other,TRUE,7,18.0931,,
20079956,search,tv,TRUE,2,36.1495,,
20080079,facebook,facebook,FALSE,8,#REF!,,
20080115,facebook,facebook,TRUE,3,#REF!,,
20080207,facebook,facebook,TRUE,2,36.1495,,
20080209,facebook,facebook,FALSE,6,#REF!,,
20080521,facebook,facebook,FALSE,3,#REF!,,
20080553,facebook,facebook,TRUE,3,18.1665,,
20080676,youtube,public_radio,TRUE,8,18.0931,,
20080826,facebook,facebook,FALSE,4,#REF!,,
20081187,facebook,social_organic,TRUE,5,18.3867,,
20081289,facebook,other,TRUE,6,18.3867,,
20081488,facebook,facebook,FALSE,1,#REF!,,
20081554,facebook,facebook,TRUE,3,18.0931,,
20081826,facebook,facebook,TRUE,8,18.0931,,
20081883,facebook,referral,TRUE,6,18.0931,,
20082286,facebook,facebook,TRUE,2,18.0931,,
20082292,facebook,tv,FALSE,3,#REF!,,
20082380,facebook,facebook,TRUE,2,18.0931,,
20082683,facebook,public_radio,FALSE,4,#REF!,,
20082761,search,facebook,TRUE,2,36.1495,,
20082890,search,tv,TRUE,6,#REF!,,
20082910,facebook,tv,TRUE,7,36.1495,,
20082966,search,public_radio,TRUE,7,18.0931,,
20083356,facebook,social_organic,TRUE,8,36.1495,,
20083426,facebook,facebook,TRUE,4,36.1495,,
20083466,search,search,TRUE,5,18.0931,,
20083467,search,referral,TRUE,6,18.1665,,
20083534,facebook,facebook,FALSE,7,#REF!,,
20083540,facebook,facebook,FALSE,8,#REF!,,
20083549,search,tv,FALSE,3,#REF!,,
20083554,search,referral,TRUE,4,36.1495,,
20083959,facebook,facebook,FALSE,8,#REF!,,
20084188,facebook,facebook,FALSE,8,#REF!,,
20084513,facebook,facebook,TRUE,2,36.1495,,
20084585,facebook,facebook,TRUE,6,18.3867,,
20084618,facebook,facebook,TRUE,6,18.0931,,
20084648,facebook,facebook,TRUE,2,18.0931,,
20084684,facebook,facebook,TRUE,7,#REF!,,
20084829,facebook,facebook,TRUE,3,18.0931,,
20085040,facebook,facebook,FALSE,3,#REF!,,
20085388,facebook,facebook,FALSE,4,#REF!,,
20085464,facebook,facebook,TRUE,8,18.0931,,
20085692,display,other,TRUE,6,18.3867,,
20085714,search,search,FALSE,8,#REF!,,
20085748,facebook,facebook,TRUE,6,#REF!,,
20085754,search,social_organic,TRUE,6,18.1665,,
20085887,search,tv,TRUE,6,18.717,,
20085900,facebook,facebook,TRUE,4,18.0931,,
20085903,search,facebook,FALSE,3,#REF!,,
20086017,facebook,tv,TRUE,3,18.0931,,
20086222,facebook,facebook,FALSE,1,#REF!,,
20086264,facebook,facebook,FALSE,6,#REF!,,
20086370,facebook,facebook,TRUE,4,36.1495,,
20086426,facebook,tv,TRUE,2,36.1495,,
20086524,facebook,facebook,FALSE,1,#REF!,,
20086567,facebook,facebook,FALSE,1,#REF!,,
20086654,facebook,public_radio,FALSE,5,#REF!,,
20086666,facebook,podcast,TRUE,6,18.717,,
20086689,search,tv,TRUE,8,18.3867,,
20086771,facebook,facebook,FALSE,8,#REF!,,
20086849,facebook,social_organic,TRUE,6,#REF!,,
20086862,facebook,facebook,FALSE,7,#REF!,,
20086906,facebook,facebook,FALSE,5,#REF!,,
20086994,facebook,facebook,TRUE,7,#REF!,,
20087118,facebook,facebook,TRUE,4,#REF!,,
20087158,facebook,facebook,FALSE,4,#REF!,,
20087159,facebook,referral,TRUE,5,18.717,,
20087506,facebook,tv,FALSE,6,#REF!,,
20087550,facebook,facebook,TRUE,6,18.0931,,
20087590,facebook,facebook,TRUE,6,#REF!,,
20087639,facebook,facebook,TRUE,8,18.0931,,
20087670,facebook,tv,TRUE,6,#REF!,,
20087684,facebook,facebook,FALSE,6,#REF!,,
20087780,search,tv,FALSE,3,#REF!,,
20088166,facebook,facebook,FALSE,5,#REF!,,
20088312,search,facebook,TRUE,6,18.1665,,
20088338,facebook,facebook,FALSE,8,#REF!,,
20088452,facebook,facebook,FALSE,7,#REF!,,
20088475,facebook,facebook,TRUE,3,#REF!,,
20088529,search,referral,FALSE,6,#REF!,,
20088548,facebook,facebook,TRUE,3,18.0931,,
20088643,facebook,facebook,TRUE,1,36.1495,,
20088657,search,tv,FALSE,7,#REF!,,
20088718,facebook,facebook,TRUE,1,54.2059,,
20088969,search,referral,TRUE,6,18.0931,,
20089120,facebook,facebook,TRUE,5,18.3867,,
20089319,facebook,facebook,TRUE,7,#REF!,,
20089401,facebook,facebook,TRUE,8,18.0931,,
20089606,facebook,facebook,TRUE,6,18.1665,,
20089658,facebook,facebook,FALSE,4,#REF!,,
20089659,facebook,tv,FALSE,2,#REF!,,
20089723,facebook,facebook,FALSE,7,#REF!,,
20089786,facebook,facebook,TRUE,7,18.0931,,
20089797,search,tv,FALSE,6,#REF!,,
20089846,search,facebook,FALSE,4,#REF!,,
20089861,facebook,facebook,TRUE,8,#REF!,,
20089866,facebook,facebook,FALSE,6,#REF!,,
20089984,search,affiliate,TRUE,5,18.0931,,
20090169,facebook,facebook,TRUE,6,18.3867,,
20090410,search,facebook,TRUE,4,36.1495,,
20090641,facebook,facebook,FALSE,7,#REF!,,
20090774,facebook,facebook,FALSE,8,#REF!,,
20091009,facebook,facebook,TRUE,7,36.1495,,
20091124,facebook,pinterest,FALSE,1,#REF!,,
20091322,facebook,facebook,TRUE,4,18.0931,,
20091464,facebook,facebook,TRUE,2,18.0931,,
20091474,facebook,facebook,TRUE,5,#REF!,,
20091680,display,tv,FALSE,7,#REF!,,
20091701,facebook,facebook,TRUE,8,18.0931,,
20091962,facebook,facebook,FALSE,7,#REF!,,
20092122,facebook,tv,TRUE,3,#REF!,,
20092255,facebook,facebook,FALSE,1,#REF!,,
20092277,facebook,facebook,TRUE,6,#REF!,,
20092288,search,facebook,TRUE,8,18.3867,,
20092403,facebook,facebook,TRUE,2,18.0931,,
20092426,facebook,facebook,TRUE,7,#REF!,,
20092545,facebook,facebook,TRUE,2,36.1495,,
20092704,facebook,facebook,TRUE,5,18.3867,,
20092710,facebook,facebook,FALSE,8,#REF!,,
20092845,youtube,youtube,TRUE,7,18.0931,,
20092961,facebook,facebook,TRUE,4,36.1495,,
20092987,facebook,facebook,TRUE,5,18.0931,,
20093055,search,facebook,TRUE,7,18.1665,,
20093073,search,referral,TRUE,7,18.0931,,
20093252,facebook,facebook,FALSE,1,#REF!,,
20093322,facebook,facebook,TRUE,4,18.0931,,
20093433,facebook,facebook,FALSE,8,#REF!,,
20093443,facebook,facebook,FALSE,4,#REF!,,
20093548,search,public_radio,TRUE,7,18.0931,,
20093862,search,facebook,TRUE,2,18.0931,,
20093939,facebook,facebook,FALSE,8,#REF!,,
20093982,facebook,facebook,FALSE,1,#REF!,,
20093985,search,facebook,TRUE,6,18.0931,,
20094461,facebook,facebook,TRUE,5,18.717,,
20094559,facebook,social_organic,FALSE,3,#REF!,,
20094612,facebook,facebook,TRUE,7,36.1495,,
20094888,facebook,facebook,TRUE,8,#REF!,,
20095158,facebook,facebook,TRUE,7,36.1495,,
20095180,facebook,facebook,TRUE,3,18.0931,,
20095204,facebook,facebook,TRUE,8,18.3867,,
20095325,facebook,facebook,TRUE,2,36.1495,,
20095339,facebook,facebook,TRUE,2,36.1495,,
20095340,facebook,facebook,FALSE,8,#REF!,,
20095391,facebook,facebook,TRUE,8,18.0931,,
20095664,facebook,facebook,TRUE,7,#REF!,,
20095753,facebook,facebook,FALSE,5,#REF!,,
20095859,facebook,facebook,TRUE,4,#REF!,,
20095865,facebook,facebook,TRUE,1,18.0931,,
20096040,search,tv,FALSE,8,#REF!,,
20096063,search,referral,TRUE,4,36.1495,,
20096076,facebook,social_organic,TRUE,5,18.0931,,
20096157,facebook,facebook,FALSE,1,#REF!,,
20096354,facebook,facebook,FALSE,3,#REF!,,
20096490,facebook,facebook,TRUE,8,18.0931,,
20096683,facebook,public_radio,FALSE,4,#REF!,,
20096730,facebook,search,FALSE,8,#REF!,,
20096826,facebook,facebook,FALSE,7,#REF!,,
20096841,search,public_radio,FALSE,7,#REF!,,
20096910,facebook,facebook,TRUE,3,18.0931,,
20096959,facebook,facebook,FALSE,3,#REF!,,
20097061,search,facebook,TRUE,6,18.0931,,
20097159,facebook,facebook,TRUE,8,#REF!,,
20097246,facebook,facebook,TRUE,6,18.0931,,
20097323,facebook,facebook,FALSE,4,#REF!,,
20097351,facebook,facebook,TRUE,1,18.0931,,
20097355,search,pinterest,TRUE,3,36.1495,,
20097385,facebook,facebook,TRUE,1,36.1495,,
20097493,search,search,TRUE,5,18.1665,,
20097691,facebook,tv,FALSE,1,#REF!,,
20097773,facebook,facebook,FALSE,5,#REF!,,
20097801,bing,tv,FALSE,8,#REF!,,
20098101,facebook,facebook,TRUE,3,18.3867,,
20098169,facebook,facebook,TRUE,8,18.0931,,
20098239,facebook,facebook,FALSE,1,#REF!,,
20098292,facebook,facebook,TRUE,3,18.2399,,
20098381,facebook,facebook_organic,TRUE,6,18.0931,,
20098474,search,facebook,FALSE,5,#REF!,,
20098491,search,search,FALSE,1,#REF!,,
20098498,display,facebook,FALSE,7,#REF!,,
20098542,facebook,tv,FALSE,1,#REF!,,
20098572,search,youtube,FALSE,3,#REF!,,
20098689,facebook,facebook,FALSE,8,#REF!,,
20098728,facebook,facebook,TRUE,6,#REF!,,
20098821,facebook,facebook,TRUE,8,18.0931,,
20098824,facebook,facebook,FALSE,4,#REF!,,
20098955,facebook,facebook,TRUE,4,36.1495,,
20099091,facebook,facebook,FALSE,5,#REF!,,
20099122,search,tv,TRUE,5,18.717,,
20099268,search,facebook,TRUE,6,18.0931,,
20099516,search,public_radio,TRUE,4,36.1495,,
20099548,facebook,tv,FALSE,1,#REF!,,
20099557,search,pinterest,TRUE,7,18.717,,
20099668,facebook,facebook,FALSE,8,#REF!,,
20099750,search,facebook,TRUE,6,18.3867,,
20099801,search,search,FALSE,5,#REF!,,
20099856,display,tv,FALSE,5,#REF!,,
20099916,facebook,facebook,FALSE,2,#REF!,,
20100092,search,public_radio,FALSE,7,#REF!,,
20100098,facebook,facebook,TRUE,4,#REF!,,
20100132,search,search,TRUE,6,18.1665,,
20100258,search,tv,FALSE,2,#REF!,,
20100331,facebook,facebook,FALSE,6,#REF!,,
20100349,facebook,facebook,TRUE,6,18.0931,,
20100611,facebook,facebook,TRUE,3,#REF!,,
20100778,search,referral,TRUE,8,18.1665,,
20100809,facebook,social_organic,TRUE,8,18.0931,,
20100888,facebook,facebook,FALSE,8,#REF!,,
20100946,facebook,facebook,FALSE,6,#REF!,,
20101226,facebook,facebook,TRUE,5,#REF!,,
20101300,facebook,facebook,TRUE,7,36.1495,,
20101479,facebook,facebook,FALSE,5,#REF!,,
20101687,facebook,facebook,FALSE,1,#REF!,,
20101856,search,facebook,FALSE,6,#REF!,,
20102072,facebook,facebook,TRUE,2,36.1495,,
20102113,facebook,facebook,TRUE,5,18.717,,
20102186,facebook,facebook,TRUE,7,#REF!,,
20102206,facebook,facebook,TRUE,8,18.0931,,
20102435,search,tv,TRUE,6,18.3867,,
20102457,facebook,facebook,FALSE,8,#REF!,,
20102639,facebook,facebook,FALSE,1,#REF!,,
20102716,bing,tv,TRUE,4,18.0931,,
20102758,facebook,tv,FALSE,8,#REF!,,
20102763,facebook,facebook,TRUE,5,18.0931,,
20102941,youtube,youtube,TRUE,6,18.0931,,
20103236,facebook,facebook,TRUE,8,18.0931,,
20103277,facebook,facebook,TRUE,7,36.1495,,
20103396,facebook,other,TRUE,4,36.1495,,
20103618,facebook,facebook,TRUE,3,18.3867,,
20103780,facebook,facebook,TRUE,3,18.3867,,
20103839,facebook,facebook,TRUE,6,18.0931,,
20103865,youtube,youtube,TRUE,8,18.1665,,
20103920,facebook,facebook,TRUE,8,18.1665,,
20104041,bing,tv,TRUE,8,18.0931,,
20104096,facebook,facebook,TRUE,8,36.1495,,
20104729,facebook,facebook,TRUE,6,#REF!,,
20104754,facebook,facebook,TRUE,6,18.3867,,
20104774,facebook,social_organic,TRUE,3,18.717,,
20104775,facebook,facebook,FALSE,2,#REF!,,
20104872,facebook,facebook,TRUE,4,36.1495,,
20105035,search,tv,FALSE,7,#REF!,,
20105072,facebook,facebook,TRUE,4,36.1495,,
20105217,facebook,referral,TRUE,4,36.1495,,
20105224,facebook,facebook,FALSE,5,#REF!,,
20105389,facebook,facebook_organic,TRUE,6,18.717,,
20105471,search,facebook,TRUE,8,18.1665,,
20105480,facebook,tv,FALSE,1,#REF!,,
20105506,facebook,tv,FALSE,8,#REF!,,
20105541,facebook,facebook,TRUE,1,18.0931,,
20105593,search,ott,TRUE,7,18.0931,,
20105936,facebook,facebook,TRUE,8,#REF!,,
20106054,facebook,facebook,TRUE,8,18.0931,,
20106180,facebook,facebook,FALSE,3,#REF!,,
20106291,facebook,facebook,FALSE,4,#REF!,,
20106374,search,facebook,FALSE,2,#REF!,,
20106651,search,facebook,TRUE,5,18.3867,,
20106660,search,facebook,FALSE,5,#REF!,,
20106925,facebook,tv,FALSE,5,#REF!,,
20106962,facebook,facebook,FALSE,1,#REF!,,
20107022,facebook,facebook,TRUE,3,18.0931,,
20107055,facebook,facebook,TRUE,4,18.0931,,
20107075,facebook,facebook,FALSE,7,#REF!,,
20107357,facebook,facebook,TRUE,7,36.1495,,
20107478,facebook,facebook,TRUE,2,#REF!,,
20107516,facebook,tv,FALSE,4,#REF!,,
20107605,facebook,facebook,TRUE,2,36.1495,,
20107613,search,facebook,TRUE,3,36.1495,,
20107798,facebook,facebook,TRUE,6,#REF!,,
20107820,search,facebook,FALSE,4,#REF!,,
20107890,facebook,facebook,TRUE,4,36.1495,,
20107971,facebook,facebook,TRUE,1,18.0931,,
20108020,search,tv,TRUE,8,18.0931,,
20108035,facebook,facebook,FALSE,8,#REF!,,
20108040,youtube,youtube,TRUE,8,18.4234,,
20108073,search,facebook,FALSE,8,#REF!,,
20108194,facebook,facebook,TRUE,2,36.1495,,
20108201,facebook,facebook,FALSE,1,#REF!,,
